created_at,date,hours,project,description,rate,consultant
2019-01-10 10:00:00,2019-05-13,3,_Personal Day,,Personal Day,Stanislav Valasek
2019-01-10 10:00:00,2019-05-13,2,_Unpaid Leave,,Unpaid Leave,Stanislav Valasek
2019-01-10 10:00:00,2019-05-14,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-14,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-16,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-16,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-16,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-16,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-17,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-05-17,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-05-14,6,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-05-15,13,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-05-16,4,_Training,Core concepts,Standard,Evan You
2019-01-10 10:00:00,2019-05-16,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Evan You
2019-01-10 10:00:00,2019-05-16,3,_Travel Time,Commute to Toronto,Standard,Evan You
2019-01-10 10:00:00,2019-05-16,3,_Project management,Publish rules for project controbutors,Standard,Evan You
2019-01-10 10:00:00,2019-05-17,4,_Sick,,Sick,Evan You
2019-01-10 10:00:00,2019-05-17,4,_Vacation,,Vacation,Evan You
2019-01-10 10:00:00,2019-05-20,3,_Sick Day,,Sick Day,Evan You
2019-01-10 10:00:00,2019-05-20,3,_Personal Day,,Personal Day,Evan You
2019-01-10 10:00:00,2019-05-20,2,_Unpaid Leave,,Unpaid Leave,Evan You
2019-01-10 10:00:00,2019-05-14,6,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-05-15,13,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-05-16,4,_Training,Core concepts,Standard,John Leider
2019-01-10 10:00:00,2019-05-16,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,John Leider
2019-01-10 10:00:00,2019-05-16,3,_Travel Time,Commute to Toronto,Standard,John Leider
2019-01-10 10:00:00,2019-05-16,3,_Project management,Publish rules for project controbutors,Standard,John Leider
2019-01-10 10:00:00,2019-05-17,4,_Sick,,Sick,John Leider
2019-01-10 10:00:00,2019-05-17,4,_Vacation,,Vacation,John Leider
2019-01-10 10:00:00,2019-05-20,3,_Sick Day,,Sick Day,John Leider
2019-01-10 10:00:00,2019-05-20,3,_Personal Day,,Personal Day,John Leider
2019-01-10 10:00:00,2019-05-20,2,_Unpaid Leave,,Unpaid Leave,John Leider
2019-01-10 10:00:00,2019-05-14,6,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-05-15,13,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-05-16,4,_Training,Core concepts,Standard,Russ Cox
2019-01-10 10:00:00,2019-05-16,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Russ Cox
2019-01-10 10:00:00,2019-05-16,3,_Travel Time,Commute to Toronto,Standard,Russ Cox
2019-01-10 10:00:00,2019-05-16,3,_Project management,Publish rules for project controbutors,Standard,Russ Cox
2019-01-10 10:00:00,2019-05-17,4,_Sick,,Sick,Russ Cox
2019-01-10 10:00:00,2019-05-17,4,_Vacation,,Vacation,Russ Cox
2019-01-10 10:00:00,2019-05-20,3,_Sick Day,,Sick Day,Russ Cox
2019-01-10 10:00:00,2019-05-20,3,_Personal Day,,Personal Day,Russ Cox
2019-01-10 10:00:00,2019-05-20,2,_Unpaid Leave,,Unpaid Leave,Russ Cox
2019-01-10 10:00:00,2019-05-14,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-15,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-16,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-16,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-16,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-16,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-17,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-05-17,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-05-20,3,_Sick Day,,Sick Day,Stanislav Valasek
2019-01-10 10:00:00,2019-05-20,3,_Personal Day,,Personal Day,Stanislav Valasek
2019-01-10 10:00:00,2019-05-20,2,_Unpaid Leave,,Unpaid Leave,Stanislav Valasek
2019-01-10 10:00:00,2019-05-21,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-21,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-23,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-23,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-23,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-23,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-24,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-05-24,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-05-21,6,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-05-22,13,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-05-23,4,_Training,Core concepts,Standard,Evan You
2019-01-10 10:00:00,2019-05-23,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Evan You
2019-01-10 10:00:00,2019-05-23,3,_Travel Time,Commute to Toronto,Standard,Evan You
2019-01-10 10:00:00,2019-05-23,3,_Project management,Publish rules for project controbutors,Standard,Evan You
2019-01-10 10:00:00,2019-05-24,4,_Sick,,Sick,Evan You
2019-01-10 10:00:00,2019-05-24,4,_Vacation,,Vacation,Evan You
2019-01-10 10:00:00,2019-05-27,3,_Sick Day,,Sick Day,Evan You
2019-01-10 10:00:00,2019-05-27,3,_Personal Day,,Personal Day,Evan You
2019-01-10 10:00:00,2019-05-27,2,_Unpaid Leave,,Unpaid Leave,Evan You
2019-01-10 10:00:00,2019-05-21,6,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-05-22,13,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-05-23,4,_Training,Core concepts,Standard,John Leider
2019-01-10 10:00:00,2019-05-23,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,John Leider
2019-01-10 10:00:00,2019-05-23,3,_Travel Time,Commute to Toronto,Standard,John Leider
2019-01-10 10:00:00,2019-05-23,3,_Project management,Publish rules for project controbutors,Standard,John Leider
2019-01-10 10:00:00,2019-05-24,4,_Sick,,Sick,John Leider
2019-01-10 10:00:00,2019-05-24,4,_Vacation,,Vacation,John Leider
2019-01-10 10:00:00,2019-05-27,3,_Sick Day,,Sick Day,John Leider
2019-01-10 10:00:00,2019-05-27,3,_Personal Day,,Personal Day,John Leider
2019-01-10 10:00:00,2019-05-27,2,_Unpaid Leave,,Unpaid Leave,John Leider
2019-01-10 10:00:00,2019-05-21,6,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-05-22,13,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-05-23,4,_Training,Core concepts,Standard,Russ Cox
2019-01-10 10:00:00,2019-05-23,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Russ Cox
2019-01-10 10:00:00,2019-05-23,3,_Travel Time,Commute to Toronto,Standard,Russ Cox
2019-01-10 10:00:00,2019-05-23,3,_Project management,Publish rules for project controbutors,Standard,Russ Cox
2019-01-10 10:00:00,2019-05-24,4,_Sick,,Sick,Russ Cox
2019-01-10 10:00:00,2019-05-24,4,_Vacation,,Vacation,Russ Cox
2019-01-10 10:00:00,2019-05-27,3,_Sick Day,,Sick Day,Russ Cox
2019-01-10 10:00:00,2019-05-27,3,_Personal Day,,Personal Day,Russ Cox
2019-01-10 10:00:00,2019-05-27,2,_Unpaid Leave,,Unpaid Leave,Russ Cox
2019-01-10 10:00:00,2019-05-21,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-22,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-23,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-23,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-23,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-23,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-24,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-05-24,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-05-27,3,_Sick Day,,Sick Day,Stanislav Valasek
2019-01-10 10:00:00,2019-05-27,3,_Personal Day,,Personal Day,Stanislav Valasek
2019-01-10 10:00:00,2019-05-27,2,_Unpaid Leave,,Unpaid Leave,Stanislav Valasek
2019-01-10 10:00:00,2019-05-28,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-28,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-30,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-30,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-30,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-30,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-31,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-05-31,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-05-28,6,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-05-29,13,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-05-30,4,_Training,Core concepts,Standard,Evan You
2019-01-10 10:00:00,2019-05-30,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Evan You
2019-01-10 10:00:00,2019-05-30,3,_Travel Time,Commute to Toronto,Standard,Evan You
2019-01-10 10:00:00,2019-05-30,3,_Project management,Publish rules for project controbutors,Standard,Evan You
2019-01-10 10:00:00,2019-05-31,4,_Sick,,Sick,Evan You
2019-01-10 10:00:00,2019-05-31,4,_Vacation,,Vacation,Evan You
2019-01-10 10:00:00,2019-06-03,3,_Sick Day,,Sick Day,Evan You
2019-01-10 10:00:00,2019-06-03,3,_Personal Day,,Personal Day,Evan You
2019-01-10 10:00:00,2019-06-03,2,_Unpaid Leave,,Unpaid Leave,Evan You
2019-01-10 10:00:00,2019-05-28,6,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-05-29,13,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-05-30,4,_Training,Core concepts,Standard,John Leider
2019-01-10 10:00:00,2019-05-30,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,John Leider
2019-01-10 10:00:00,2019-05-30,3,_Travel Time,Commute to Toronto,Standard,John Leider
2019-01-10 10:00:00,2019-05-30,3,_Project management,Publish rules for project controbutors,Standard,John Leider
2019-01-10 10:00:00,2019-05-31,4,_Sick,,Sick,John Leider
2019-01-10 10:00:00,2019-05-31,4,_Vacation,,Vacation,John Leider
2019-01-10 10:00:00,2019-06-03,3,_Sick Day,,Sick Day,John Leider
2019-01-10 10:00:00,2019-06-03,3,_Personal Day,,Personal Day,John Leider
2019-01-10 10:00:00,2019-06-03,2,_Unpaid Leave,,Unpaid Leave,John Leider
2019-01-10 10:00:00,2019-05-28,6,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-05-29,13,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-05-30,4,_Training,Core concepts,Standard,Russ Cox
2019-01-10 10:00:00,2019-05-30,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Russ Cox
2019-01-10 10:00:00,2019-05-30,3,_Travel Time,Commute to Toronto,Standard,Russ Cox
2019-01-10 10:00:00,2019-05-30,3,_Project management,Publish rules for project controbutors,Standard,Russ Cox
2019-01-10 10:00:00,2019-05-31,4,_Sick,,Sick,Russ Cox
2019-01-10 10:00:00,2019-05-31,4,_Vacation,,Vacation,Russ Cox
2019-01-10 10:00:00,2019-06-03,3,_Sick Day,,Sick Day,Russ Cox
2019-01-10 10:00:00,2019-06-03,3,_Personal Day,,Personal Day,Russ Cox
2019-01-10 10:00:00,2019-06-03,2,_Unpaid Leave,,Unpaid Leave,Russ Cox
2019-01-10 10:00:00,2019-05-28,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-29,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-30,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-30,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-30,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-30,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-05-31,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-05-31,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-06-03,3,_Sick Day,,Sick Day,Stanislav Valasek
2019-01-10 10:00:00,2019-06-03,3,_Personal Day,,Personal Day,Stanislav Valasek
2019-01-10 10:00:00,2019-06-03,2,_Unpaid Leave,,Unpaid Leave,Stanislav Valasek
2019-01-10 10:00:00,2019-06-04,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-06-04,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-06-06,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-06-06,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-06-06,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-06-06,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-06-07,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-06-07,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-06-04,6,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-06-05,13,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-06-06,4,_Training,Core concepts,Standard,Evan You
2019-01-10 10:00:00,2019-06-06,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Evan You
2019-01-10 10:00:00,2019-06-06,3,_Travel Time,Commute to Toronto,Standard,Evan You
2019-01-10 10:00:00,2019-06-06,3,_Project management,Publish rules for project controbutors,Standard,Evan You
2019-01-10 10:00:00,2019-06-07,4,_Sick,,Sick,Evan You
2019-01-10 10:00:00,2019-06-07,4,_Vacation,,Vacation,Evan You
2019-01-10 10:00:00,2019-06-10,3,_Sick Day,,Sick Day,Evan You
2019-01-10 10:00:00,2019-06-10,3,_Personal Day,,Personal Day,Evan You
2019-01-10 10:00:00,2019-06-10,2,_Unpaid Leave,,Unpaid Leave,Evan You
2019-01-10 10:00:00,2019-06-04,6,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-06-05,13,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-06-06,4,_Training,Core concepts,Standard,John Leider
2019-01-10 10:00:00,2019-06-06,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,John Leider
2019-01-10 10:00:00,2019-06-06,3,_Travel Time,Commute to Toronto,Standard,John Leider
2019-01-10 10:00:00,2019-06-06,3,_Project management,Publish rules for project controbutors,Standard,John Leider
2019-01-10 10:00:00,2019-06-07,4,_Sick,,Sick,John Leider
2019-01-10 10:00:00,2019-06-07,4,_Vacation,,Vacation,John Leider
2019-01-10 10:00:00,2019-06-10,3,_Sick Day,,Sick Day,John Leider
2019-01-10 10:00:00,2019-06-10,3,_Personal Day,,Personal Day,John Leider
2019-01-10 10:00:00,2019-06-10,2,_Unpaid Leave,,Unpaid Leave,John Leider
2019-01-10 10:00:00,2019-06-04,6,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-06-05,13,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-06-06,4,_Training,Core concepts,Standard,Russ Cox
2019-01-10 10:00:00,2019-06-06,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Russ Cox
2019-01-10 10:00:00,2019-06-06,3,_Travel Time,Commute to Toronto,Standard,Russ Cox
2019-01-10 10:00:00,2019-06-06,3,_Project management,Publish rules for project controbutors,Standard,Russ Cox
2019-01-10 10:00:00,2019-06-07,4,_Sick,,Sick,Russ Cox
2019-01-10 10:00:00,2019-06-07,4,_Vacation,,Vacation,Russ Cox
2019-01-10 10:00:00,2019-06-10,3,_Sick Day,,Sick Day,Russ Cox
2019-01-10 10:00:00,2019-06-10,3,_Personal Day,,Personal Day,Russ Cox
2019-01-10 10:00:00,2019-06-10,2,_Unpaid Leave,,Unpaid Leave,Russ Cox
2019-01-10 10:00:00,2019-06-04,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-06-05,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-06-06,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-06-06,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-06-06,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-06-06,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-06-07,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-06-07,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-06-10,3,_Sick Day,,Sick Day,Stanislav Valasek
2019-01-10 10:00:00,2019-06-10,3,_Personal Day,,Personal Day,Stanislav Valasek
2019-01-10 10:00:00,2019-06-10,2,_Unpaid Leave,,Unpaid Leave,Stanislav Valasek
2019-01-10 10:00:00,2019-06-11,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-06-11,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-06-13,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-06-13,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-06-13,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-06-13,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-06-14,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-06-14,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-06-11,6,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
